,year,state,district,party,candidatevotes,race_id,clean_namehouse,FEC_ID,clean_namefec,similarity_score
13847,1980,NM,2,REP,61564,NM2_1980,JOSEPH SKEEN,H0NM02039,JOSEPH SKEEN,1.0
13848,2012,PA,16,DEM,111185,PA16_2012,ARYANNA STRADER,H2PA16063,ARYANNA STRADER,1.0
13849,1978,OH,1,DEM,38669,OH1_1978,TIMOTHY BURKE,H8OH01019,TIMOTHY BURKE,1.0
13850,2006,PA,2,DEM,165867,PA2_2006,CHAKA FATTAH,H2PA02055,CHAKA FATTAH,1.0
13851,1980,NM,2,DEM,55085,NM2_1980,DAVID KING,H0NM02161,DAVID KING,1.0
13852,1990,TN,3,REP,36855,TN3_1990,GRADY RHODEN,H0TN03155,GRADY RHODEN,1.0
13853,2006,PA,3,DEM,85110,PA3_2006,STEVEN PORTER,H4PA03075,STEVEN PORTER,1.0
13854,2010,RI,2,DEM,104442,RI2_2010,JAMES LANGEVIN,H0RI02139,JAMES LANGEVIN,1.0
13855,1992,PA,8,DEM,114095,PA8_1992,PETER KOSTMAYER,H6PA08095,PETER KOSTMAYER,1.0
13856,1990,TN,3,DEM,49662,TN3_1990,MARILYN LLOYD,H6TN03012,MARILYN LLOYD,1.0
13857,2006,PA,4,REP,122049,PA4_2006,MELISSA HART,H0PA04154,MELISSA HART,1.0
13858,2006,PA,4,DEM,131847,PA4_2006,JASON ALTMIRE,H6PA04110,JASON ALTMIRE,1.0
13859,1990,TN,4,REP,22890,TN4_1990,CLAIBORNE SANDERS,H0TN04161,CLAIBORNE SANDERS,1.0
13860,1990,TN,4,IND,2281,TN4_1990,GENE BULLINGTON,H0TN04179,GENE BULLINGTON,1.0
13861,2012,PA,13,REP,93918,PA13_2012,JOSEPH ROONEY,H2PA13110,JOSEPH ROONEY,1.0
13862,2012,PA,12,DEM,163589,PA12_2012,MARK CRITZ,H0PA12132,MARK CRITZ,1.0
13863,2006,PA,5,REP,115126,PA5_2006,JOHN PETERSON,H6PA05091,JOHN PETERSON,1.0
13864,1992,MS,5,DEM,120766,MS5_1992,GENE TAYLOR,H8MS05047,GENE TAYLOR,1.0
13865,1984,OK,1,REP,103098,OK1_1984,FRANK KEATING,H4OK01024,FRANK KEATING,1.0
13866,1980,IN,9,DEM,136574,IN9_1980,LEE HAMILTON,H6IN09036,LEE HAMILTON,1.0
13867,1980,IN,10,DEM,103083,IN10_1980,PHILIP SHARP,H6IN10059,PHILIP SHARP,1.0
13868,1992,CO,5,REP,173096,CO5_1992,JOEL HEFLEY,H6CO05076,JOEL HEFLEY,1.0
13869,2012,PA,12,REP,175352,PA12_2012,KEITH ROTHFUS,H0PA04220,KEITH ROTHFUS,1.0
13870,2006,PA,6,REP,121047,PA6_2006,JIM GERLACH,H2PA06114,JIM GERLACH,1.0
13871,1992,PA,8,REP,129593,PA8_1992,JAMES GREENWOOD,H2PA08037,JAMES GREENWOOD,1.0
13872,1990,TN,5,DEM,55607,TN5_1990,BOB CLEMENT,H2TN07038,BOB CLEMENT,1.0
13873,2012,PA,13,DEM,209901,PA13_2012,ALLYSON SCHWARTZ,H4PA13124,ALLYSON SCHWARTZ,1.0
13874,2012,PA,11,DEM,118231,PA11_2012,GENE STILP,H6PA17120,GENE STILP,1.0
13875,2012,PA,11,REP,166967,PA11_2012,LOU BARLETTA,H2PA11098,LOU BARLETTA,1.0
13876,2006,PA,7,REP,114426,PA7_2006,CURT WELDON,H4PA07027,CURT WELDON,1.0
13877,2012,PA,9,DEM,105128,PA9_2012,KAREN RAMSBURG,H2PA09084,KAREN RAMSBURG,1.0
13878,2012,PA,10,DEM,94227,PA10_2012,PHILIP SCOLLO,H2PA10090,PHILIP SCOLLO,1.0
13879,1978,OH,2,REP,58716,OH2_1978,STANLEY ARONOFF,H8OH02017,STANLEY ARONOFF,1.0
13880,2006,PA,6,DEM,117892,PA6_2006,LOIS MURPHY,H4PA06045,LOIS MURPHY,1.0
13881,2006,PA,8,DEM,125656,PA8_2006,PATRICK MURPHY,H6PA08194,PATRICK MURPHY,1.0
13882,2012,PA,8,REP,199379,PA8_2012,MICHAEL FITZPATRICK,H4PA08074,MICHAEL FITZPATRICK,1.0
13883,2006,PA,8,REP,124138,PA8_2006,MICHAEL FITZPATRICK,H4PA08074,MICHAEL FITZPATRICK,1.0
13884,1984,NY,29,REP,138362,NY29_1984,FRANK HORTON,H6NY34028,FRANK HORTON,1.0
13885,1992,CO,5,LIB,7769,CO5_1992,KEITH HAMBURGER,H0CO05053,KEITH HAMBURGER,1.0
13886,2010,RI,2,REP,55409,RI2_2010,MARK ZACCARIA,H8RI02108,MARK ZACCARIA,1.0
13887,2010,SC,1,DEM,67008,SC1_2010,BEN FRASIER,H6SC01136,BEN FRASIER,1.0
